# kx  E1..E100  (Ny=50)
2.478543  -1.65021073  -1.64793242  -1.64413804  -1.63883180  -1.63201960  -1.62370902  -1.61390934  -1.60263153  -1.58988827  -1.57569392  -1.56006458  -1.54301808  -1.52457397  -1.50475356  -1.48357997  -1.46107810  -1.43727471  -1.41219844  -1.38587990  -1.35835168  -1.32964850  -1.29980725  -1.26886717  -1.23686998  -1.20386010  -1.16988486  -1.13499481  -1.09924414  -1.06269106  -1.02539850  -0.98743473  -0.94887439  -0.90979960  -0.87030151  -0.83048219  -0.79045710  -0.75035826  -0.71033826  -0.67057554  -0.63128094  -0.59270606  -0.55515351  -0.51898884  -0.48465367  -0.45267758  -0.42368484  -0.39838840  -0.37756124  -0.36197555  -0.35230831  0.35230831  0.36197555  0.37756124  0.39838840  0.42368484  0.45267758  0.48465367  0.51898884  0.55515351  0.59270606  0.63128094  0.67057554  0.71033826  0.75035826  0.79045710  0.83048219  0.87030151  0.90979960  0.94887439  0.98743473  1.02539850  1.06269106  1.09924414  1.13499481  1.16988486  1.20386010  1.23686998  1.26886717  1.29980725  1.32964850  1.35835168  1.38587990  1.41219844  1.43727471  1.46107810  1.48357997  1.50475356  1.52457397  1.54301808  1.56006458  1.57569392  1.58988827  1.60263153  1.61390934  1.62370902  1.63201960  1.63883180  1.64413804  1.64793242  1.65021073
2.510117  -1.62029822  -1.61808555  -1.61440055  -1.60924743  -1.60263208  -1.59456206  -1.58504663  -1.57409676  -1.56172509  -1.54794602  -1.53277563  -1.51623178  -1.49833406  -1.47910385  -1.45856437  -1.43674065  -1.41365964  -1.38935021  -1.36384327  -1.33717182  -1.30937102  -1.28047838  -1.25053384  -1.21957999  -1.18766229  -1.15482930  -1.12113308  -1.08662954  -1.05137898  -1.01544671  -0.97890384  -0.94182826  -0.90430586  -0.86643204  -0.82831369  -0.79007154  -0.75184328  -0.71378731  -0.67608748  -0.63895892  -0.60265498  -0.56747527  -0.53377439  -0.50197019  -0.47254954  -0.44606794  -0.42313772  -0.40439891  -0.39046871  -0.38187174  0.38187174  0.39046871  0.40439891  0.42313772  0.44606794  0.47254954  0.50197019  0.53377439  0.56747527  0.60265498  0.63895892  0.67608748  0.71378731  0.75184328  0.79007154  0.82831369  0.86643204  0.90430586  0.94182826  0.97890384  1.01544671  1.05137898  1.08662954  1.12113308  1.15482930  1.18766229  1.21957999  1.25053384  1.28047838  1.30937102  1.33717182  1.36384327  1.38935021  1.41365964  1.43674065  1.45856437  1.47910385  1.49833406  1.51623178  1.53277563  1.54794602  1.56172509  1.57409676  1.58504663  1.59456206  1.60263208  1.60924743  1.61440055  1.61808555  1.62029822
2.541691  -1.59023186  -1.58808759  -1.58451659  -1.57952306  -1.57311288  -1.56529360  -1.55607448  -1.54546647  -1.53348224  -1.52013616  -1.50544437  -1.48942474  -1.47209693  -1.45348243  -1.43360454  -1.41248847  -1.39016137  -1.36665240  -1.34199277  -1.31621589  -1.28935745  -1.26145555  -1.23255088  -1.20268692  -1.17191015  -1.14027040  -1.10782117  -1.07462006  -1.04072936  -1.00621665  -0.97115563  -0.93562715  -0.89972037  -0.86353436  -0.82717990  -0.79078181  -0.75448178  -0.71844176  -0.68284811  -0.64791641  -0.61389695  -0.58108060  -0.54980454  -0.52045662  -0.49347656  -0.46935117  -0.44860031  -0.43175020  -0.41929315  -0.41163698  0.41163698  0.41929315  0.43175020  0.44860031  0.46935117  0.49347656  0.52045662  0.54980454  0.58108060  0.61389695  0.64791641  0.68284811  0.71844176  0.75448178  0.79078181  0.82717990  0.86353436  0.89972037  0.93562715  0.97115563  1.00621665  1.04072936  1.07462006  1.10782117  1.14027040  1.17191015  1.20268692  1.23255088  1.26145555  1.28935745  1.31621589  1.34199277  1.36665240  1.39016137  1.41248847  1.43360454  1.45348243  1.47209693  1.48942474  1.50544437  1.52013616  1.53348224  1.54546647  1.55607448  1.56529360  1.57311288  1.57952306  1.58451659  1.58808759  1.59023186
2.573264  -1.56001920  -1.55794625  -1.55449413  -1.54966702  -1.54347080  -1.53591302  -1.52700293  -1.51675149  -1.50517137  -1.49227698  -1.47808447  -1.46261177  -1.44587862  -1.42790659  -1.40871914  -1.38834164  -1.36680146  -1.34412803  -1.32035293  -1.29550997  -1.26963536  -1.24276781  -1.21494875  -1.18622251  -1.15663660  -1.12624203  -1.09509366  -1.06325069  -1.03077718  -0.99774274  -0.96422336  -0.93030236  -0.89607159  -0.86163292  -0.82709996  -0.79260017  -0.75827736  -0.72429466  -0.69083789  -0.65811937  -0.62638193  -0.59590284  -0.56699697  -0.54001816  -0.51535740  -0.49343585  -0.47469058  -0.45955181  -0.44841175  -0.44158825  0.44158825  0.44841175  0.45955181  0.47469058  0.49343585  0.51535740  0.54001816  0.56699697  0.59590284  0.62638193  0.65811937  0.69083789  0.72429466  0.75827736  0.79260017  0.82709996  0.86163292  0.89607159  0.93030236  0.96422336  0.99774274  1.03077718  1.06325069  1.09509366  1.12624203  1.15663660  1.18622251  1.21494875  1.24276781  1.26963536  1.29550997  1.32035293  1.34412803  1.36680146  1.38834164  1.40871914  1.42790659  1.44587862  1.46261177  1.47808447  1.49227698  1.50517137  1.51675149  1.52700293  1.53591302  1.54347080  1.54966702  1.55449413  1.55794625  1.56001920
2.604838  -1.52966782  -1.52766930  -1.52434122  -1.51968776  -1.51371480  -1.50642988  -1.49784227  -1.48796292  -1.47680453  -1.46438152  -1.45071009  -1.43580823  -1.41969575  -1.40239433  -1.38392757  -1.36432101  -1.34360226  -1.32180101  -1.29894918  -1.27508102  -1.25023320  -1.22444503  -1.19775863  -1.17021913  -1.14187499  -1.11277827  -1.08298508  -1.05255597  -1.02155654  -0.99005809  -0.95813839  -0.92588267  -0.89338471  -0.86074817  -0.82808823  -0.79553337  -0.76322756  -0.73133263  -0.70003090  -0.66952803  -0.64005561  -0.61187345  -0.58527071  -0.56056527  -0.53810007  -0.51823535  -0.50133561  -0.48775094  -0.47779348  -0.47171156  0.47171156  0.47779348  0.48775094  0.50133561  0.51823535  0.53810007  0.56056527  0.58527071  0.61187345  0.64005561  0.66952803  0.70003090  0.73133263  0.76322756  0.79553337  0.82808823  0.86074817  0.89338471  0.92588267  0.95813839  0.99005809  1.02155654  1.05255597  1.08298508  1.11277827  1.14187499  1.17021913  1.19775863  1.22444503  1.25023320  1.27508102  1.29894918  1.32180101  1.34360226  1.36432101  1.38392757  1.40239433  1.41969575  1.43580823  1.45071009  1.46438152  1.47680453  1.48796292  1.49784227  1.50642988  1.51371480  1.51968776  1.52434122  1.52766930  1.52966782
2.636412  -1.49918537  -1.49726455  -1.49406597  -1.48959382  -1.48385395  -1.47685393  -1.46860301  -1.45911217  -1.44839410  -1.43646327  -1.42333591  -1.40903006  -1.39356562  -1.37696436  -1.35925001  -1.34044829  -1.32058701  -1.29969613  -1.27780788  -1.25495688  -1.23118025  -1.20651783  -1.18101235  -1.15470964  -1.12765895  -1.09991326  -1.07152966  -1.04256980  -1.01310045  -0.98319413  -0.95292985  -0.92239399  -0.89168134  -0.86089626  -0.83015409  -0.79958266  -0.76932402  -0.73953631  -0.71039566  -0.68209802  -0.65486071  -0.62892328  -0.60454728  -0.58201426  -0.56162134  -0.54367363  -0.52847293  -0.51630298  -0.50741196  -0.50199424  0.50199424  0.50741196  0.51630298  0.52847293  0.54367363  0.56162134  0.58201426  0.60454728  0.62892328  0.65486071  0.68209802  0.71039566  0.73953631  0.76932402  0.79958266  0.83015409  0.86089626  0.89168134  0.92239399  0.95292985  0.98319413  1.01310045  1.04256980  1.07152966  1.09991326  1.12765895  1.15470964  1.18101235  1.20651783  1.23118025  1.25495688  1.27780788  1.29969613  1.32058701  1.34044829  1.35925001  1.37696436  1.39356562  1.40903006  1.42333591  1.43646327  1.44839410  1.45911217  1.46860301  1.47685393  1.48385395  1.48959382  1.49406597  1.49726455  1.49918537
2.667986  -1.46857951  -1.46673987  -1.46367659  -1.45939384  -1.45389750  -1.44719512  -1.43929594  -1.43021096  -1.41995288  -1.40853618  -1.39597712  -1.38229380  -1.36750618  -1.35163611  -1.33470744  -1.31674602  -1.29777985  -1.27783911  -1.25695628  -1.23516628  -1.21250664  -1.18901759  -1.16474234  -1.13972730  -1.11402230  -1.08768098  -1.06076114  -1.03332515  -1.00544049  -0.97718036  -0.94862429  -0.91985899  -0.89097925  -0.86208889  -0.83330193  -0.80474384  -0.77655278  -0.74888096  -0.72189589  -0.69578138  -0.67073816  -0.64698381  -0.62475151  -0.60428745  -0.58584621  -0.56968386  -0.55604870  -0.54516983  -0.53724436  -0.53242460  0.53242460  0.53724436  0.54516983  0.55604870  0.56968386  0.58584621  0.60428745  0.62475151  0.64698381  0.67073816  0.69578138  0.72189589  0.74888096  0.77655278  0.80474384  0.83330193  0.86208889  0.89097925  0.91985899  0.94862429  0.97718036  1.00544049  1.03332515  1.06076114  1.08768098  1.11402230  1.13972730  1.16474234  1.18901759  1.21250664  1.23516628  1.25695628  1.27783911  1.29777985  1.31674602  1.33470744  1.35163611  1.36750618  1.38229380  1.39597712  1.40853618  1.41995288  1.43021096  1.43929594  1.44719512  1.45389750  1.45939384  1.46367659  1.46673987  1.46857951
2.699560  -1.43785795  -1.43610318  -1.43318135  -1.42909662  -1.42385486  -1.41746361  -1.40993212  -1.40127137  -1.39149406  -1.38061468  -1.36864951  -1.35561667  -1.34153614  -1.32642985  -1.31032170  -1.29323767  -1.27520585  -1.25625658  -1.23642253  -1.21573884  -1.19424325  -1.17197631  -1.14898153  -1.12530563  -1.10099882  -1.07611508  -1.05071252  -1.02485379  -0.99860655  -0.97204398  -0.94524538  -0.91829687  -0.89129211  -0.86433309  -0.83753108  -0.81100747  -0.78489468  -0.75933703  -0.73449138  -0.71052753  -0.68762813  -0.66598792  -0.64581204  -0.62731317  -0.61070714  -0.59620713  -0.58401616  -0.57431855  -0.56727058  -0.56299168  0.56299168  0.56727058  0.57431855  0.58401616  0.59620713  0.61070714  0.62731317  0.64581204  0.66598792  0.68762813  0.71052753  0.73449138  0.75933703  0.78489468  0.81100747  0.83753108  0.86433309  0.89129211  0.91829687  0.94524538  0.97204398  0.99860655  1.02485379  1.05071252  1.07611508  1.10099882  1.12530563  1.14898153  1.17197631  1.19424325  1.21573884  1.23642253  1.25625658  1.27520585  1.29323767  1.31032170  1.32642985  1.34153614  1.35561667  1.36864951  1.38061468  1.39149406  1.40127137  1.40993212  1.41746361  1.42385486  1.42909662  1.43318135  1.43610318  1.43785795
2.731133  -1.40702843  -1.40536246  -1.40258860  -1.39871104  -1.39373560  -1.38766982  -1.38052292  -1.37230586  -1.36303133  -1.35271378  -1.34136949  -1.32901656  -1.31567497  -1.30136666  -1.28611554  -1.26994762  -1.25289102  -1.23497615  -1.21623572  -1.19670497  -1.17642172  -1.15542659  -1.13376318  -1.11147828  -1.08862211  -1.06524862  -1.04141579  -1.01718600  -0.99262646  -0.96780960  -0.94281364  -0.91772308  -0.89262933  -0.86763127  -0.84283595  -0.81835913  -0.79432586  -0.77087088  -0.74813885  -0.72628428  -0.70547090  -0.68587064  -0.66766163  -0.65102546  -0.63614336  -0.62319134  -0.61233444  -0.60372032  -0.59747269  -0.59368511  0.59368511  0.59747269  0.60372032  0.61233444  0.62319134  0.63614336  0.65102546  0.66766163  0.68587064  0.70547090  0.72628428  0.74813885  0.77087088  0.79432586  0.81835913  0.84283595  0.86763127  0.89262933  0.91772308  0.94281364  0.96780960  0.99262646  1.01718600  1.04141579  1.06524862  1.08862211  1.11147828  1.13376318  1.15542659  1.17642172  1.19670497  1.21623572  1.23497615  1.25289102  1.26994762  1.28611554  1.30136666  1.31567497  1.32901656  1.34136949  1.35271378  1.36303133  1.37230586  1.38052292  1.38766982  1.39373560  1.39871104  1.40258860  1.40536246  1.40702843
2.762707  -1.37609872  -1.37452572  -1.37190681  -1.36824613  -1.36354950  -1.35782441  -1.35108004  -1.34332731  -1.33457884  -1.32484905  -1.31415413  -1.30251214  -1.28994299  -1.27646854  -1.26211265  -1.24690124  -1.23086237  -1.21402636  -1.19642584  -1.17809593  -1.15907433  -1.13940150  -1.11912082  -1.09827882  -1.07692534  -1.05511384  -1.03290165  -1.01035028  -0.98752575  -0.96449898  -0.94134615  -0.91814916  -0.89499598  -0.87198117  -0.84920619  -0.82677980  -0.80481825  -0.78344542  -0.76279270  -0.74299852  -0.72420759  -0.70656958  -0.69023723  -0.67536387  -0.66210015  -0.65059026  -0.64096752  -0.63334970  -0.62783444  -0.62449496  0.62449496  0.62783444  0.63334970  0.64096752  0.65059026  0.66210015  0.67536387  0.69023723  0.70656958  0.72420759  0.74299852  0.76279270  0.78344542  0.80481825  0.82677980  0.84920619  0.87198117  0.89499598  0.91814916  0.94134615  0.96449898  0.98752575  1.01035028  1.03290165  1.05511384  1.07692534  1.09827882  1.11912082  1.13940150  1.15907433  1.17809593  1.19642584  1.21402636  1.23086237  1.24690124  1.26211265  1.27646854  1.28994299  1.30251214  1.31415413  1.32484905  1.33457884  1.34332731  1.35108004  1.35782441  1.36354950  1.36824613  1.37190681  1.37452572  1.37609872
2.794281  -1.34507664  -1.34360106  -1.34114450  -1.33771106  -1.33330652  -1.32793830  -1.32161553  -1.31434901  -1.30615130  -1.29703668  -1.28702124  -1.27612288  -1.26436137  -1.25175842  -1.23833769  -1.22412490  -1.20914790  -1.19343672  -1.17702373  -1.15994370  -1.14223394  -1.12393445  -1.10508804  -1.08574056  -1.06594103  -1.04574191  -1.02519925  -1.00437302  -0.98332733  -0.96213070  -0.94085637  -0.91958256  -0.89839277  -0.87737601  -0.85662698  -0.83624624  -0.81634017  -0.79702087  -0.77840577  -0.76061705  -0.74378070  -0.72802525  -0.71348002  -0.70027298  -0.68852814  -0.67836263  -0.66988341  -0.66318394  -0.65834097  -0.65541165  0.65541165  0.65834097  0.66318394  0.66988341  0.67836263  0.68852814  0.70027298  0.71348002  0.72802525  0.74378070  0.76061705  0.77840577  0.79702087  0.81634017  0.83624624  0.85662698  0.87737601  0.89839277  0.91958256  0.94085637  0.96213070  0.98332733  1.00437302  1.02519925  1.04574191  1.06594103  1.08574056  1.10508804  1.12393445  1.14223394  1.15994370  1.17702373  1.19343672  1.20914790  1.22412490  1.23833769  1.25175842  1.26436137  1.27612288  1.28702124  1.29703668  1.30615130  1.31434901  1.32161553  1.32793830  1.33330652  1.33771106  1.34114450  1.34360106  1.34507664
2.825855  -1.31397001  -1.31259661  -1.31031030  -1.30711515  -1.30301685  -1.29802275  -1.29214183  -1.28538478  -1.27776399  -1.26929356  -1.25998938  -1.24986911  -1.23895225  -1.22726023  -1.21481636  -1.20164601  -1.18777659  -1.17323767  -1.15806107  -1.14228095  -1.12593389  -1.10905906  -1.09169831  -1.07389634  -1.05570083  -1.03716261  -1.01833587  -0.99927828  -0.98005123  -0.96072000  -0.94135395  -0.92202664  -0.90281606  -0.88380463  -0.86507930  -0.84673150  -0.82885694  -0.81155535  -0.79493001  -0.77908705  -0.76413453  -0.75018124  -0.73733523  -0.72570205  -0.71538271  -0.70647148  -0.69905352  -0.69320251  -0.68897849  -0.68642586  0.68642586  0.68897849  0.69320251  0.69905352  0.70647148  0.71538271  0.72570205  0.73733523  0.75018124  0.76413453  0.77908705  0.79493001  0.81155535  0.82885694  0.84673150  0.86507930  0.88380463  0.90281606  0.92202664  0.94135395  0.96072000  0.98005123  0.99927828  1.01833587  1.03716261  1.05570083  1.07389634  1.09169831  1.10905906  1.12593389  1.14228095  1.15806107  1.17323767  1.18777659  1.20164601  1.21481636  1.22726023  1.23895225  1.24986911  1.25998938  1.26929356  1.27776399  1.28538478  1.29214183  1.29802275  1.30301685  1.30711515  1.31031030  1.31259661  1.31397001
2.857428  -1.28278672  -1.28152057  -1.27941296  -1.27646789  -1.27269093  -1.26808929  -1.26267180  -1.25644893  -1.24943282  -1.24163732  -1.23307796  -1.22377207  -1.21373874  -1.20299892  -1.19157542  -1.17949302  -1.16677846  -1.15346057  -1.13957033  -1.12514093  -1.11020785  -1.09480901  -1.07898482  -1.06277830  -1.04623520  -1.02940412  -1.01233665  -0.99508744  -0.97771435  -0.96027856  -0.94284463  -0.92548060  -0.90825799  -0.89125179  -0.87454039  -0.85820539  -0.84233138  -0.82700552  -0.81231707  -0.79835667  -0.78521550  -0.77298427  -0.76175200  -0.75160461  -0.74262342  -0.73488351  -0.72845206  -0.72338671  -0.71973410  -0.71752851  0.71752851  0.71973410  0.72338671  0.72845206  0.73488351  0.74262342  0.75160461  0.76175200  0.77298427  0.78521550  0.79835667  0.81231707  0.82700552  0.84233138  0.85820539  0.87454039  0.89125179  0.90825799  0.92548060  0.94284463  0.96027856  0.97771435  0.99508744  1.01233665  1.02940412  1.04623520  1.06277830  1.07898482  1.09480901  1.11020785  1.12514093  1.13957033  1.15346057  1.16677846  1.17949302  1.19157542  1.20299892  1.21373874  1.22377207  1.23307796  1.24163732  1.24943282  1.25644893  1.26267180  1.26808929  1.27269093  1.27646789  1.27941296  1.28152057  1.28278672
2.889002  -1.25153466  -1.25038119  -1.24846132  -1.24577893  -1.24233944  -1.23814986  -1.23321877  -1.22755636  -1.22117441  -1.21408635  -1.20630729  -1.19785401  -1.18874501  -1.17900056  -1.16864274  -1.15769545  -1.14618451  -1.13413766  -1.12158467  -1.10855736  -1.09508970  -1.08121783  -1.06698020  -1.05241759  -1.03757318  -1.02249267  -1.00722432  -0.99181900  -0.97633026  -0.96081434  -0.94533022  -0.92993956  -0.91470667  -0.89969843  -0.88498406  -0.87063498  -0.85672444  -0.84332715  -0.83051877  -0.81837529  -0.80697231  -0.79638420  -0.78668313  -0.77793803  -0.77021348  -0.76356855  -0.75805564  -0.75371937  -0.75059564  -0.74871070  0.74871070  0.75059564  0.75371937  0.75805564  0.76356855  0.77021348  0.77793803  0.78668313  0.79638420  0.80697231  0.81837529  0.83051877  0.84332715  0.85672444  0.87063498  0.88498406  0.89969843  0.91470667  0.92993956  0.94533022  0.96081434  0.97633026  0.99181900  1.00722432  1.02249267  1.03757318  1.05241759  1.06698020  1.08121783  1.09508970  1.10855736  1.12158467  1.13413766  1.14618451  1.15769545  1.16864274  1.17900056  1.18874501  1.19785401  1.20630729  1.21408635  1.22117441  1.22755636  1.23321877  1.23814986  1.24233944  1.24577893  1.24846132  1.25038119  1.25153466
2.920576  -1.22022176  -1.21918681  -1.21746435  -1.21505813  -1.21197336  -1.20821677  -1.20379659  -1.19872259  -1.19300609  -1.18665996  -1.17969864  -1.17213820  -1.16399633  -1.15529235  -1.14604730  -1.13628392  -1.12602672  -1.11530199  -1.10413786  -1.09256433  -1.08061332  -1.06831870  -1.05571633  -1.04284414  -1.02974210  -1.01645229  -1.00301893  -0.98948835  -0.97590903  -0.96233155  -0.94880856  -0.93539468  -0.92214642  -0.90912201  -0.89638123  -0.88398513  -0.87199572  -0.86047560  -0.84948754  -0.83909391  -0.82935612  -0.82033395  -0.81208485  -0.80466317  -0.79811935  -0.79249915  -0.78784286  -0.78418457  -0.78155154  -0.77996365  0.77996365  0.78155154  0.78418457  0.78784286  0.79249915  0.79811935  0.80466317  0.81208485  0.82033395  0.82935612  0.83909391  0.84948754  0.86047560  0.87199572  0.88398513  0.89638123  0.90912201  0.92214642  0.93539468  0.94880856  0.96233155  0.97590903  0.98948835  1.00301893  1.01645229  1.02974210  1.04284414  1.05571633  1.06831870  1.08061332  1.09256433  1.10413786  1.11530199  1.12602672  1.13628392  1.14604730  1.15529235  1.16399633  1.17213820  1.17969864  1.18665996  1.19300609  1.19872259  1.20379659  1.20821677  1.21197336  1.21505813  1.21746435  1.21918681  1.22022176
